mol,mol_atom_id,x,y,z
4,24,78.3332,89.1776,102.448
4,25,70.0038,97.813,101.138
4,26,70.8161,98.6556,101.986
4,27,72.3683,97.9182,102.355
4,28,79.4932,86.5841,102.451
4,29,80.341,86.5482,103.539
4,30,70.3402,99.9722,102.405
4,31,70.7729,101.037,103.179
4,32,76.7921,92.2389,102.582
4,33,74.9866,95.6581,102.002
4,34,68.7565,98.3679,100.468
4,35,77.5078,85.6858,100.276
4,36,81.2901,85.4425,103.792
4,37,81.8939,85.7684,105.113
4,38,81.4052,87.0544,105.54
4,39,80.4992,87.5754,104.55
4,40,70.04,102.249,103.443
4,41,70.8347,103.122,104.362
4,42,72.0853,102.486,104.533
4,43,72.1364,101.215,103.784
4,44,81.6588,87.6584,106.806
4,45,82.415,86.8683,107.66
4,46,82.9009,85.578,107.265
4,47,82.6334,85.0386,106.062
4,48,73.1528,103.031,105.268
4,49,72.9317,104.261,105.836
4,50,71.6762,104.879,105.734
4,51,70.6199,104.365,105.009
4,52,79.9736,88.6349,104.735
4,53,73.1728,100.593,103.605
4,54,83.5415,84.8886,108.226
4,55,82.8094,87.388,108.81
4,56,73.8476,105.003,106.481
4,57,71.434,106.048,106.366
4,58,81.5473,84.2984,103.098
4,59,82.4531,83.2722,103.518
4,60,83.2138,82.4799,103.926
4,61,80.8445,83.8375,101.965
4,62,80.3035,83.4737,101.016
4,63,68.761,102.62,102.889
4,64,67.89,101.96,102.023
4,65,67.149,101.454,101.346
4,66,68.1701,103.841,103.269
4,67,67.6288,104.838,103.622
4,68,79.5811,85.7613,101.756
4,69,69.3102,100.144,102.129
4,70,76.8002,91.318,103.165
4,71,76.1272,92.9436,103.081
4,72,75.781,94.9354,102.188
4,73,74.6432,96.032,102.967
4,74,69.1817,99.1573,99.848
4,75,67.9587,98.8076,101.066
4,76,78.5111,85.368,99.9925
4,77,76.9272,85.8118,99.3624
4,78,81.4363,88.7002,107.004
4,79,83.1366,84.1095,105.835
4,80,74.1547,102.625,105.341
4,81,69.7753,105.039,104.996
4,82,77.8518,92.8097,103.807
4,83,77.2155,92.4633,104.621
4,84,79.0241,92.0978,104.589
4,85,80.0074,92.4895,104.329
4,86,79.0401,91.0205,104.424
4,87,78.9882,92.4043,106.098
4,88,77.9575,92.411,106.453
4,89,79.4233,93.3787,106.32
4,90,79.913,91.5939,106.911
4,91,80.8672,91.7588,106.41
4,92,79.6533,90.5417,106.795
4,93,79.9116,92.0345,108.362
4,94,80.2292,93.0738,108.446
4,95,80.4656,91.2911,108.935
4,96,78.931,91.9768,108.835
4,97,76.8933,97.4764,101.627
4,98,77.597,96.9297,102.254
4,99,77.8103,98.0405,100.498
4,100,78.3377,98.9372,100.823
4,101,77.1106,98.3312,99.7146
4,102,78.7928,96.9771,99.8466
4,103,78.2198,96.3488,99.1647
4,104,79.2364,96.3297,100.603
4,105,80.0535,97.5535,99.1401
4,106,80.7712,96.7493,98.9784
4,107,80.528,98.3008,99.776
4,108,79.5978,98.0338,97.7579
4,109,78.6951,98.6293,97.8947
4,110,79.2605,97.1488,97.2182
4,111,80.3575,98.6685,97.3018
4,112,77.8564,94.3506,104.306
4,113,77.6321,95.1126,103.559
4,114,78.8637,94.5358,104.679
4,115,76.7139,94.6744,105.259
4,116,76.751,95.6824,105.673
4,117,76.6163,94.0068,106.116
4,118,75.7346,94.6641,104.781
4,119,76.4147,98.5505,102.61
4,120,77.1083,98.893,103.378
4,121,75.5674,98.0824,103.111
4,122,75.9222,99.9027,101.943
4,123,76.6705,100.263,101.237
4,124,75.8145,100.596,102.777
4,125,74.9875,99.8036,101.391
